Date,Ticker,Close,Daily_Return_%,Avg_VADER_Score,News_Count,English_Avg_Score,Hindi_Avg_Score,Volume,Volume_Spike,Language_Gap,Language_Gap_Abs,Broker_Panic_Score,Is_Outage_Day,Model_Disagreement,High_Disagreement,Hype_vs_Reality,Hype_Divergence_Score
2024-12-30,ITC,391.0965576,-6.368970998398327,,,,,64530433,1,,,0.0,0,0.0,0,0,
2025-01-06,ITC,395.9517822,1.3442016217849462,,,,,71348317,0,,,0.0,0,0.0,0,0,
2025-01-27,ITC,445.8645935,12.605780184312554,,,,,27131131,1,,,0.0,0,0.0,0,0,
2025-02-03,ITC,398.4004822,-10.35840248247153,,,,,68037229,0,,,0.0,0,0.0,0,0,
2025-02-10,ITC,392.7195435,-1.4259367028446879,,,,,8093808,0,,,0.0,0,0.0,0,0,
2025-02-24,ITC,430.1819763,9.778225943064067,,,,,55492514,1,,,0.0,0,0.0,0,0,
2025-03-03,ITC,403.297821,-5.665804837792908,,,,,58100764,0,,,0.0,0,0.0,0,0,
2025-03-10,ITC,392.2787781,-2.671687444007975,,,,,35394773,0,,,0.0,0,0.0,0,0,
2025-03-31,ITC,408.4400635,5.394387863835704,,,,,63554980,0,,,0.0,0,0.0,0,0,
2025-04-07,ITC,394.7763977,-3.3665183525353304,,,,,72026707,1,,,0.0,0,0.0,0,0,
2025-04-28,ITC,389.5577087,-0.7091465084939399,,,,,28501301,0,,,0.0,0,0.0,0,0,
2025-05-05,ITC,398.9881592,2.7346635531404817,,,,,49233607,0,,,0.0,0,0.0,0,0,
2025-05-12,ITC,396.6374207,-0.5891750032666065,,,,,4419747,0,,,0.0,0,0.0,0,0,
2025-05-26,ITC,419.1043091,5.66433907329007,,,,,22009958,1,,,0.0,0,0.0,0,0,
2025-06-02,ITC,403.5426941,-3.2634837556294594,,,,,68221224,0,,,0.0,0,0.0,0,0,
2025-06-09,ITC,399.1350708,-1.046239765477186,,,,,24084640,0,,,0.0,0,0.0,0,0,
2025-06-30,ITC,414.6594543,4.250150730996594,,,,,80824750,1,,,0.0,0,0.0,0,0,
2025-07-07,ITC,395.7558899,-4.586945133775233,,,,,39070675,0,,,0.0,0,0.0,0,0,
2025-07-28,ITC,425.6372681,7.550456976786979,,,,,13482926,0,,,0.0,0,0.0,0,0,
2025-08-04,ITC,391.5441589,-7.971229421569836,,,,,70981794,0,,,0.0,0,0.0,0,0,
